mi_sku,subcategoria,n_variantes,tipos,imagen_compartida,estado
MED-7153,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-030_img1.jpg,imagenes_variante_duplicadas
MED-7154,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-060_img1.jpg,imagenes_variante_duplicadas
MED-7155,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-070_img1.jpg,imagenes_variante_duplicadas
MED-7156,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-080_img1.jpg,imagenes_variante_duplicadas
MED-7157,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-090_img1.jpg,imagenes_variante_duplicadas
MED-7158,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-1030_img1.jpg,imagenes_variante_duplicadas
MED-7159,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-1170_img1.jpg,imagenes_variante_duplicadas
MED-7160,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-1250_img1.jpg,imagenes_variante_duplicadas
MED-7161,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-1270_img1.jpg,imagenes_variante_duplicadas
MED-7162,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-260_img1.jpg,imagenes_variante_duplicadas
MED-7163,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-42D0_img1.jpg,imagenes_variante_duplicadas
MED-7164,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-490_img1.jpg,imagenes_variante_duplicadas
MED-7165,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-50D0_img1.jpg,imagenes_variante_duplicadas
MED-7166,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-62D0_img1.jpg,imagenes_variante_duplicadas
MED-7167,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-730_img1.jpg,imagenes_variante_duplicadas
MED-7168,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-750_img1.jpg,imagenes_variante_duplicadas
MED-7169,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-910_img1.jpg,imagenes_variante_duplicadas
MED-7170,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S105-160_img1.jpg,imagenes_variante_duplicadas
MED-7171,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S101-1050_img1.jpg,imagenes_variante_duplicadas
MED-7172,spo2_short_sensors,2,Adult Clip|Adult Soft,S401-1460_img1.jpg,imagenes_variante_duplicadas
MED-7173,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S101-1050_img1.jpg,imagenes_variante_duplicadas
MED-7174,spo2_short_sensors,2,Adult Clip|Adult Soft,S401-1460_img1.jpg,imagenes_variante_duplicadas
MED-7175,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-010_img1.jpg,imagenes_variante_duplicadas
MED-7177,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-020_img1.jpg,imagenes_variante_duplicadas
MED-7178,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-030_img1.jpg,imagenes_variante_duplicadas
MED-7179,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-060_img1.jpg,imagenes_variante_duplicadas
MED-7180,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-070_img1.jpg,imagenes_variante_duplicadas
MED-7181,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-080_img1.jpg,imagenes_variante_duplicadas
MED-7182,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-090_img1.jpg,imagenes_variante_duplicadas
MED-7183,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-1030_img1.jpg,imagenes_variante_duplicadas
MED-7185,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-1250_img1.jpg,imagenes_variante_duplicadas
MED-7186,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-1270_img1.jpg,imagenes_variante_duplicadas
MED-7188,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-260_img1.jpg,imagenes_variante_duplicadas
MED-7189,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-42D0_img1.jpg,imagenes_variante_duplicadas
MED-7191,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-50D0_img1.jpg,imagenes_variante_duplicadas
MED-7192,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-62D0_img1.jpg,imagenes_variante_duplicadas
MED-7194,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-730_img1.jpg,imagenes_variante_duplicadas
MED-7195,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-750_img1.jpg,imagenes_variante_duplicadas
MED-7197,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-010_img1.jpg,imagenes_variante_duplicadas
MED-7198,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-01P0_img1.jpg,imagenes_variante_duplicadas
MED-7199,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-020_img1.jpg,imagenes_variante_duplicadas
MED-7200,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-030_img1.jpg,imagenes_variante_duplicadas
MED-7201,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-060_img1.jpg,imagenes_variante_duplicadas
MED-7202,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-070_img1.jpg,imagenes_variante_duplicadas
MED-7203,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-080_img1.jpg,imagenes_variante_duplicadas
MED-7204,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-090_img1.jpg,imagenes_variante_duplicadas
MED-7205,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-1030_img1.jpg,imagenes_variante_duplicadas
MED-7206,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-1170_img1.jpg,imagenes_variante_duplicadas
MED-7207,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-1250_img1.jpg,imagenes_variante_duplicadas
MED-7208,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-1270_img1.jpg,imagenes_variante_duplicadas
MED-7209,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-260_img1.jpg,imagenes_variante_duplicadas
MED-7210,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-42D0_img1.jpg,imagenes_variante_duplicadas
MED-7211,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-490_img1.jpg,imagenes_variante_duplicadas
MED-7212,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-50D0_img1.jpg,imagenes_variante_duplicadas
MED-7213,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-62D0_img1.jpg,imagenes_variante_duplicadas
MED-7214,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-730_img1.jpg,imagenes_variante_duplicadas
MED-7215,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-750_img1.jpg,imagenes_variante_duplicadas
MED-7216,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-910_img1.jpg,imagenes_variante_duplicadas
MED-7217,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S105-160_img1.jpg,imagenes_variante_duplicadas
MED-7218,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S105-160_img1.jpg,imagenes_variante_duplicadas
MED-7219,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S101-1050_img1.jpg,imagenes_variante_duplicadas
MED-7220,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-010_img1.jpg,imagenes_variante_duplicadas
MED-7221,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-01P0_img1.jpg,imagenes_variante_duplicadas
MED-7224,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-020_img1.jpg,imagenes_variante_duplicadas
MED-7225,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-030_img1.jpg,imagenes_variante_duplicadas
MED-7226,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-060_img1.jpg,imagenes_variante_duplicadas
MED-7227,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-070_img1.jpg,imagenes_variante_duplicadas
MED-7228,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-080_img1.jpg,imagenes_variante_duplicadas
MED-7231,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-090_img1.jpg,imagenes_variante_duplicadas
MED-7232,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-1030_img1.jpg,imagenes_variante_duplicadas
MED-7233,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-1170_img1.jpg,imagenes_variante_duplicadas
MED-7234,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-1250_img1.jpg,imagenes_variante_duplicadas
MED-7236,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-1270_img1.jpg,imagenes_variante_duplicadas
MED-7237,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-260_img1.jpg,imagenes_variante_duplicadas
MED-7238,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-42D0_img1.jpg,imagenes_variante_duplicadas
MED-7239,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-490_img1.jpg,imagenes_variante_duplicadas
MED-7241,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-50D0_img1.jpg,imagenes_variante_duplicadas
MED-7242,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-62D0_img1.jpg,imagenes_variante_duplicadas
MED-7243,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-730_img1.jpg,imagenes_variante_duplicadas
MED-7245,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-750_img1.jpg,imagenes_variante_duplicadas
MED-7246,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-910_img1.jpg,imagenes_variante_duplicadas
MED-7247,spo2_short_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S105-160_img1.jpg,imagenes_variante_duplicadas
MED-8500,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-01P0_img1.jpg,imagenes_variante_duplicadas
MED-8519,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-910_img1.jpg,imagenes_variante_duplicadas
MED-8529,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-290_img1.jpg,imagenes_variante_duplicadas
MED-8530,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S110-090_img1.jpg,imagenes_variante_duplicadas
MED-8573,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-490_img1.jpg,imagenes_variante_duplicadas
MED-9118,spo2_direct_connect_sensors,6,Adult Clip|Adult Soft|Multi-Site|Neonate Soft|Pediatric Clip|Pediatric Soft,S103-1170_img1.jpg,imagenes_variante_duplicadas
